label,conductor,discriminant,log_disc,tau,rank,analytic_rank,h_min,torsion
synthetic_279,256,154561354.63859388,8.189100915421626,2.9368365587500533,3,3,0.11066033607028167,4
synthetic_280,199,703.4583510313931,2.847238389684497,1.8803819836824007,2,2,0.27658913014492054,7
synthetic_281,130,4115588213.873427,9.614431914829716,3.0972977393221783,2,2,0.08531786530058015,1
synthetic_282,164,7585934006071.314,12.880009060232876,3.3897088693581456,4,4,0.06669079901730576,4
synthetic_283,109,2536178500.6378675,9.404179816683637,3.0751866970406763,3,3,0.08978568233341735,2
synthetic_284,28724,281969286146.2922,11.450201804831302,3.2720397999689843,3,3,0.051036442603743494,9
synthetic_285,131,217381.7641930477,5.337223109011964,2.5087379459253487,3,3,0.1954055868925056,1
synthetic_286,70997,25071394780.604538,10.399178495452839,3.175759257453501,3,3,0.1083814242064884,1
synthetic_287,6527,10575.400333928626,4.024296816664127,2.226382636921594,1,1,0.2161866046277405,1
synthetic_288,158,364.9453829886084,2.5622278736578137,1.7749095884275943,2,2,0.39134019833094663,1
synthetic_289,20,1583089.133740236,6.199505367927264,2.6585019547498883,3,4,0.12882026645888905,3
synthetic_290,4318,1794486.7807383745,6.253940263408448,2.6672441524964534,3,3,0.14638125192868073,1
synthetic_291,29799,8.231790434036435e+24,24.91549430557118,4.049522316462271,4,4,0.01,1
synthetic_292,48,999865.3051596589,5.999941498834108,2.625782164234162,3,3,0.21809859169119777,1
synthetic_293,86,763619473132.038,11.882876994847292,3.309130901147165,3,4,0.019138132273405717,4
synthetic_294,19,7496.717696028147,3.874871156922463,2.1885448576740174,2,2,0.2358672586334817,1
synthetic_295,76936,1012075829237801.1,15.005213053003581,3.542430122840123,4,4,0.014877642772956971,3
synthetic_296,10,457.6825224519845,2.6605643283163403,1.8125706990425752,2,2,0.2712168029286034,3
synthetic_297,149,5315219.141642748,6.725521174794263,2.739941865843706,3,3,0.09996715233338382,2
synthetic_298,1070,22550249850.105892,10.353151358095184,3.17132339765801,3,3,0.035936726358519154,2
synthetic_299,440,3013692004430.5,12.479098865891306,3.3580875993235306,3,3,0.0903603432113131,12
synthetic_300,19266,2.84361805195471e+16,16.45387126256824,3.6345932298829045,4,4,0.014103450050539559,2
synthetic_301,668,5990.536508654187,3.777465719269763,2.1630857853933128,3,3,0.2176570623428419,1
synthetic_302,262,90025746716.91483,10.954366732305925,3.2277706103539705,3,3,0.13165575028014237,1
synthetic_303,3502,203289286818329.16,14.308114492271697,3.4948592685886477,4,4,0.0639388421556111,9
synthetic_304,18,625.038502544754,2.7959067708283833,1.8621889252969313,2,2,0.28199442991276297,2
synthetic_305,2036,12125.331718142492,4.083693628625906,2.241034325259907,1,1,0.26501464161834365,4
synthetic_306,24122,4078206435446.767,12.61046920562708,3.3685598035434166,3,3,0.09043082583382092,6
synthetic_307,610,389269192888730.2,14.590250034625326,3.514385945033019,3,3,0.015749526262890223,4
synthetic_308,6642,9592857140.434553,9.9819479768808,3.134810704588825,3,3,0.022064193678133566,2
synthetic_309,41,2212248.0484714927,6.344833820662855,2.6816733554744565,2,2,0.20865632561313785,2
synthetic_310,175,1431360246.4179835,9.155748951259191,3.048414427921213,3,2,0.05667283857419597,1
synthetic_311,46,10920.393871825205,4.038238302588081,2.229840978401762,2,2,0.25129220354173887,1
synthetic_312,68,1196352.072985102,6.0778590064530436,2.6386849421146663,2,2,0.11077986580528651,2
synthetic_313,33,76286.14800279972,4.882445686158139,2.4196787047680175,2,2,0.08159346738149485,16
synthetic_314,1518,741777642990.2023,11.870273739652733,3.3080697150739438,3,3,0.0711224575749273,1
synthetic_315,97,595331.5559246729,5.774758903214849,2.587528952423261,3,3,0.20753567259691647,3
synthetic_316,5123,2.4387959645575404e+18,18.387175467729314,3.745685881406122,3,3,0.022992583505220203,16
synthetic_317,40,5122.050778130329,3.70944387958975,2.1449144129468154,2,2,0.2881413749523871,2
synthetic_318,14793,5.85227969312744e+18,18.767325073823606,3.766149774972781,4,3,0.01239302380722626,12
synthetic_319,43432,1.0296217343397164e+16,16.01267770153831,3.6074132100853147,3,3,0.03715762603001903,1
synthetic_320,32237,723604.7094959256,5.859501384751399,2.6020969572903114,3,3,0.16097133924273638,8
synthetic_321,2264,12876168.130331736,7.109786638842917,2.7955046800112795,3,3,0.09152387768485074,3
synthetic_322,931,6633726681486978.0,15.821757574031928,3.595418499648619,4,4,0.03829312485907257,6
synthetic_323,1968,554767.6631548951,5.74411113855359,2.582207625440678,3,3,0.15584835630256172,1
synthetic_324,34186,648211236282466.8,14.811716554948548,3.5294509719393767,4,4,0.038888268454057046,2
synthetic_325,5634,3.226803865585952e+16,16.508772568539193,3.637924355688194,3,3,0.013625280055245895,1
synthetic_326,69,122.51009505705721,2.0881718768387985,1.5703214283742088,1,1,0.37776211369527235,5
synthetic_327,21705,316137.8286093206,5.49987646601777,2.5387580765100934,3,3,0.21175372128016526,6
synthetic_328,24192,14907.547234990714,4.173406194094471,2.262764980748233,2,2,0.22328300124678485,2
synthetic_329,18,380.57451710614595,2.5804397049948906,1.7819922579528236,1,1,0.31540742129806343,3
synthetic_330,15068,1511.5852550527197,3.1794326468858394,1.99073521319358,2,2,0.23617612315523573,1
synthetic_331,133,3522154558680.663,12.546808409697515,3.3634987684992192,4,4,0.0353283972302897,2
synthetic_332,80,313054175646.6534,11.495619500959997,3.2759984950913905,3,3,0.11523661916706367,1
synthetic_333,35862,24199985380449.48,13.383815103617124,3.4280785941043233,4,4,0.10028731504202126,4
synthetic_334,92,25038037242.66509,10.398600281084326,3.1757036539801806,3,3,0.1364715157585186,1
synthetic_335,12629,10053481278046.148,13.002316473502574,3.399159977104921,3,3,0.020787747247823358,1
synthetic_336,9875,100.67223065711488,2.0029096916504576,1.5286334143702545,1,1,0.34122484796382685,5
synthetic_337,17,105.4760765079227,2.023153966564606,1.538690108577339,2,2,0.29577944779406246,1
synthetic_338,276,1859903399444.2244,12.26949038820835,3.341148169954897,4,4,0.019276595116912945,9
synthetic_339,323,1772.4281305851773,3.2485686341946938,2.0122469243283327,2,2,0.3671593661452149,4
synthetic_340,6537,210151.74148972894,5.32253299327672,2.5059817618450007,3,4,0.24186999492029512,1
synthetic_341,5063,47764131.02518819,7.679101881016169,2.8725350429932006,4,3,0.09404905213970757,2
synthetic_342,67173,46568877565114.73,13.66809577039673,3.449096786382857,3,3,0.025832002426626297,2
synthetic_343,16,25061.39250370111,4.399005198336976,2.3154108693226325,2,2,0.22999786667780073,4
synthetic_344,774,296389.49600014795,5.471862808247884,2.533651553661781,3,3,0.25508985094547054,1
synthetic_345,4041,223460133.25726157,8.349200053415393,2.956198177535236,2,2,0.1828739693247623,1
synthetic_346,36379,148783402078.46805,11.17255448505534,3.2474927237726856,3,3,0.06455445308146229,1
synthetic_347,328,176.5275827058268,2.246812574205529,1.6435450234036868,2,2,0.2751719919240905,2
synthetic_348,1329,147.23949403386996,2.168024316390251,1.6078487448096197,2,2,0.32775443294786005,4
synthetic_349,176,195584553514.34735,11.291334552965003,3.258068023063619,3,3,0.05826379380056746,1
synthetic_350,12040,59779.87358101174,4.7765549922836055,2.397752019001537,3,3,0.16283960433074918,2
synthetic_351,306,373881.19571873546,5.572733622947869,2.551918154908664,3,3,0.1741674034731097,1
synthetic_352,39286,2.469740259076114e+22,22.39265128120237,3.9427652824794697,3,3,0.01,1
synthetic_353,81,2136201.098299683,6.329642134017061,2.6792761448954656,3,3,0.23149603699869864,12
synthetic_354,59006,9.118257691871717e+28,28.95991186167341,4.199944969310336,4,4,0.01,2
synthetic_355,79,1721.4239735527506,3.2358878469096304,2.008335785904673,3,3,0.2966124069078213,1
synthetic_356,17558,163897532298.26892,11.214572414721733,3.251246486298186,3,3,0.10056104382567978,9
synthetic_357,145,512653352768.68335,11.709823802018489,3.2944605759483476,3,3,0.06045084462567358,1
synthetic_358,3339,35991.20837913532,4.556196428024977,2.3505206040441924,2,2,0.23781550208067578,3
synthetic_359,5229,22210466.687265944,7.3465576840583795,2.8282643064612065,3,3,0.1907540074985195,2
synthetic_360,14,7498.225897167037,3.874958520163326,2.1885674035219926,2,2,0.2562698160948363,12
synthetic_361,61,367305116702.16614,11.565026978277334,3.282018073680677,3,3,0.07746091196657431,3
synthetic_362,19,63948958.758675635,7.80583347752393,2.8889037811531537,3,4,0.08275353026240334,4
synthetic_363,380,8138879652874033.0,15.910564626748965,3.6010157757642283,4,4,0.014703102101089945,1
synthetic_364,680,8.670646174852634e+16,16.938051464225424,3.663595102131307,4,4,0.040248168389422856,7
synthetic_365,13730,291030080582530.25,14.463937879555838,3.5056909540569605,3,3,0.05459347553064934,7
synthetic_366,103,714343.0430862713,5.853906819537466,2.6011417159904657,4,4,0.0894386485396338,4
synthetic_367,23,200.49780391797265,2.302109620090717,1.6678583739146202,1,1,0.3003333853548135,16
synthetic_368,350,37507418.828696825,7.57411717806635,2.858769245701935,3,4,0.1541987700961858,8
synthetic_369,134,607825655.2240674,8.783779026917173,3.0069391733823543,4,4,0.025998741897859848,1
synthetic_370,258,353209422182214.2,14.548032280259902,3.511488191249801,3,3,0.07674687096814863,2
synthetic_371,977,118330854604.79771,11.073098001072896,3.2385510083783786,3,3,0.021287085678273334,1
synthetic_372,18,178231.39928305525,5.250984216727298,2.4924479741340297,3,3,0.1641127878317131,2
synthetic_373,5949,7435909958839191.0,15.871334122275757,3.598547041928804,3,3,0.03977064046392087,1
synthetic_374,32,100.02026064322042,2.0000879819429516,1.5272236158118024,2,2,0.21272186457408582,16
synthetic_375,80,55420.44639088302,4.743670019539257,2.3908435470914466,3,3,0.14377706643378552,7
synthetic_376,490,2963771.1311467276,6.4718446634376,2.7014936233931186,3,3,0.17340956898901264,2
synthetic_377,40528,7.282843391651624e+27,27.862300971100392,4.161307000680967,4,4,0.07350142475955541,4
synthetic_378,20,1519041.466108709,6.181569629199457,2.655604669776103,3,3,0.12423087295334909,12
synthetic_379,14,44802.36016129405,4.651300892971975,2.371179387650606,3,3,0.1549118916550854,1
synthetic_380,1136,109083600.22039333,8.037759463061747,2.918182815853547,3,3,0.15672069532654714,10
synthetic_381,6003,1.6067702578900854e+20,20.205953784128987,3.840009748015851,4,4,0.010956515052058089,2
synthetic_382,82054,5.906884343326378e+21,21.77135846746403,3.914627719441633,4,3,0.09139276341003948,2
synthetic_383,851,109184457.34337401,8.038160819958193,2.918232748534161,3,3,0.12192838367281082,4
synthetic_384,23610,1255830839604457.5,15.098931143880465,3.5486564013899664,4,4,0.028084901959282524,3
synthetic_385,522,518681029.3357935,8.71490036404246,2.999066691457221,3,3,0.07876578387624812,4
synthetic_386,3163,1.6321089219662346e+17,17.212749138872738,3.679682783497047,3,3,0.018527774785599145,10
synthetic_387,25276,8.679818765428549e+17,17.9385106572046,3.7209822804393666,3,3,0.01233134905600415,2
synthetic_388,58,7204103784.817799,9.8575799607895,3.1222731436549527,4,4,0.0661517358593738,1
synthetic_389,265,801588.3480140853,5.9039513956115375,2.60965430006162,2,2,0.1716424275098091,2
synthetic_390,84761,4.360238720010498e+22,22.63951026723766,3.953729067043221,4,4,0.01,4
synthetic_391,91505,6.440441524159627e+27,27.80891564141777,4.159389121055021,4,4,0.01,3
synthetic_392,82381,17379303.65627036,7.240032371405066,2.81365812282413,2,2,0.14335729762573482,1
synthetic_393,2641,5501694760884107.0,15.740496491662352,3.5902692310473796,4,4,0.12993644917335886,1
synthetic_394,2406,2.0835450210845652e+18,18.31880288909728,3.741960457877307,4,4,0.01267857362793367,1
synthetic_395,1634,229375379708057.62,14.360546800527947,3.498517086174278,4,4,0.015802585831899023,3
synthetic_396,1267,107.7779313067689,2.032529843477142,1.5433136907175735,2,2,0.28964827389514314,10
synthetic_397,10,69391.5941855731,4.841306864980476,2.41121714295515,2,2,0.1904016225800734,2
synthetic_398,55599,8.950869149657322e+26,26.951865208340838,4.128084950165052,4,4,0.01,5
synthetic_399,72,5229097.272072459,6.718426720684387,2.73888645342712,2,2,0.19632433172693137,1
synthetic_400,16933,4.917329841559102e+21,21.691729340599405,3.9109634967655325,3,4,0.03690861228539275,4
synthetic_401,3554,2605382895019013.5,15.415871557568028,3.5694300445640263,4,4,0.05435764624097528,1
synthetic_402,72,14132.110702460172,4.150207030778041,2.257190665180719,2,2,0.18969791534946143,4
synthetic_403,4914,2.3667412240322914e+20,20.374150775411717,3.8482994237718637,4,4,0.03265248885073995,10
synthetic_404,1503,1424583270253.6248,12.153687839854685,3.331665094893808,4,4,0.0929115739277546,1
synthetic_405,305,10829623226.440172,10.034613347343292,3.1400728963447038,2,2,0.0871475779048333,8
synthetic_406,4632,221618541621.64722,11.345606092640788,3.26286298582013,3,3,0.09133545770293455,2
synthetic_407,589,9304340025628714.0,15.96868557323328,3.6046620980908886,3,3,0.013628114965502343,3
synthetic_408,16,6720210.246396594,6.827382860467744,2.754973862449688,3,3,0.11609632656795965,4
synthetic_409,109,3399.2408833799245,3.5313819414632914,2.095721724416761,2,2,0.2709174585257651,4
synthetic_410,27,8136.5800894461945,3.9104419036148776,2.1976828316864183,2,2,0.1531143184383842,2
synthetic_411,260,2381193154602.4746,12.376794625382049,3.349855763421185,4,5,0.0337647927019942,4
synthetic_412,311,78921.05048621014,4.897192857336972,2.422694599944743,3,3,0.18103966488906084,7
synthetic_413,248,723592934655.8744,11.859494317647496,3.307161200273407,3,3,0.09151256082079359,2
synthetic_414,11,5799.595847125654,3.763397730204531,2.159354646252551,3,3,0.21091554580082322,2
synthetic_415,522,576780346713833.6,14.761010453758619,3.5260217210038127,4,4,0.037489048765628516,3
synthetic_416,240,74009879081.25964,10.869289694651439,3.2199737987677164,4,4,0.15381104301269888,1
synthetic_417,175,42692.40461478404,4.630350616774462,2.366665037644052,2,2,0.1443515418030009,3
synthetic_418,88102,5.380552238653069e+22,22.730826852226144,3.9577544595834704,4,4,0.045932218252106624,6
synthetic_419,65,4619958.96113486,6.664638117757027,2.7308481014941277,3,4,0.1420135577200285,4
synthetic_420,29,833.9872771359749,2.9211594253238458,1.906013046186379,2,2,0.31801338810553803,8
synthetic_421,65,535328.9491168428,5.728620729469277,2.5795072366099023,3,3,0.12831586065034492,4
synthetic_422,5682,158.4566034556834,2.1999103425140585,1.6224490513790828,2,2,0.4157575886889167,7
synthetic_423,23621,11943633169.535559,10.077136456229612,3.1443015858090693,3,3,0.1438194920438498,8
synthetic_424,33903,7963.914837069115,3.9011266072081217,2.1952978303107074,3,4,0.21365941034041624,1
synthetic_425,14,756.2833349910678,2.8786845306471194,1.8913658748571258,2,2,0.31097593125801576,16
synthetic_426,633,4.733717643384944e+16,16.67520234958441,3.6479551718836265,4,4,0.013113325003143819,4
synthetic_427,6707,4480022119.726186,9.651280158295311,3.101123010691144,3,4,0.05870346229117458,1
synthetic_428,4433,127.48607266299783,2.105462742448513,1.5785677183650069,2,2,0.3672388868742526,1
synthetic_429,11642,4.40378864794529e+19,19.6438264676036,3.8117955595233615,4,4,0.042737690753529047,1
synthetic_430,4837,1.2696025718663045e+17,17.10366779350909,3.6733253766051814,3,3,0.013826405002995703,9
synthetic_431,10835,4.515663282532718e+16,16.654721550615648,3.646726198087713,4,4,0.06753358245879454,1
synthetic_432,786,1915749.066250511,6.282338622550609,2.6717747485332177,2,2,0.09937307367360876,1
synthetic_433,500,4080470794.751997,9.610710273817133,3.0969105753654644,3,3,0.155046166563001,4
synthetic_434,15309,4.835077103608833e+17,17.68440340404567,3.7067155327616335,4,4,0.01415706948347147,2
synthetic_435,119,679027814.8257043,8.831887564527783,3.012401204236058,3,3,0.02523738169248332,7
synthetic_436,12944,2259720.988054145,6.3540548193115995,2.683125608585857,3,3,0.12078679766898306,2
synthetic_437,13,138.5273825602557,2.141535628414136,1.5955556003129614,1,1,0.3560963184469772,1
synthetic_438,4649,4.408616831518931e+19,19.64430235439713,3.8118197849984767,4,5,0.04812660203165702,4
synthetic_439,23,26173088.147778835,7.417854967821954,2.837922372738669,4,4,0.06163722772298371,2
synthetic_440,69925,4.473715868014816e+25,25.65066839798328,4.078602074926128,4,4,0.01,2
synthetic_441,11,102068.80487911112,5.008893029658312,2.445247383767194,2,2,0.2469007671355372,3
synthetic_442,10,10543.426541595802,4.022981776556332,2.2260558083908633,2,2,0.1573064130761983,4
synthetic_443,8550,109102.58461053729,5.037835039028291,2.4510088792973788,3,3,0.2838695542310532,2
synthetic_444,306,21172918611.208637,10.325780728089134,3.168676196547655,2,2,0.022068793370892417,2
synthetic_445,57507,1.6473298183033697e+27,27.216780559661,4.137866160665862,4,4,0.055634340611420946,1
synthetic_446,50140,2750.541138648813,3.4394181448882435,2.069334758398979,2,2,0.261139135872099,3
synthetic_447,9798,218265879395.70264,11.338985849550852,3.26227930829181,3,4,0.16857576790051526,1
synthetic_448,13074,1.0820111248690945e+18,18.034231726061144,3.7263041596420945,4,3,0.03887229875384787,4
synthetic_449,65183,1.4463459259829466e+18,18.16027217662257,3.7332688060082693,4,4,0.06737800339371018,5
synthetic_450,23,2936031.015396702,6.467760639031668,2.70086237932561,3,3,0.18146517421486955,4
synthetic_451,2438,7.744109830770755e+19,19.888971503721752,3.8241978275622763,3,3,0.08560502346720214,8
synthetic_452,31,2359.8531876718625,3.37288498527211,2.0498009021015995,2,2,0.3421378110886131,12
synthetic_453,12695,4005394525.1433473,9.602645299859478,3.0960710578329436,2,2,0.024126798970161633,2
synthetic_454,1612,2619740277.9480953,9.418258237333067,3.0766826162445953,3,4,0.02318330812846614,1
synthetic_455,38,249418927.05191514,8.396929406649802,2.961898537441291,3,3,0.12379398858939913,6
synthetic_456,201,45158.57068054396,4.654740187562581,2.3719185407915457,2,2,0.17567261967306264,4
synthetic_457,17,769684.700302063,5.88631285379291,2.606662245837146,2,2,0.11526604336263035,1
synthetic_458,21,6095.346951349993,3.784998430999246,2.1650779176060393,3,3,0.25596347834179817,3
synthetic_459,1052,418999882615.7837,11.622213901297263,3.286950703592736,3,3,0.018837526450060718,2
synthetic_460,19477,367817549472.3563,11.565632446645338,3.2820704257003075,4,4,0.038283826155183553,4
synthetic_461,12829,2169644736.709786,9.336388627158343,3.0679519660965986,4,3,0.09019723596232627,12
synthetic_462,11,10515.894625914492,4.0218462256263035,2.2257735025572867,3,3,0.3289295368610934,4
synthetic_463,29,810.3922919079446,2.9086953015553756,1.9017370759114813,2,2,0.3706489847059684,9
synthetic_464,36268,1820591458834322.8,15.260212500940584,3.559281396363836,4,4,0.11312178675062881,2
synthetic_465,76022,7.521809361821614e+22,22.87632232215231,3.964134861171701,4,4,0.01,1
synthetic_466,26124,899584574007.1517,11.954041999585947,3.3151019090775042,3,3,0.09187834750569678,3
synthetic_467,305,255262.00686746882,5.406986179333467,2.5217242995752884,3,3,0.1333194065189496,2
synthetic_468,89967,581555185.7966328,8.764590932735612,3.004752291994185,4,4,0.20638138541998136,6
synthetic_469,3118,1060.5753097868123,3.0255415125165084,1.941122533112104,1,1,0.24939860565425126,3
synthetic_470,62,9502.098232557182,3.977819515836608,2.2147662540714275,2,2,0.24214973875445783,3
synthetic_471,10,155895.07457049127,5.192832394081414,2.4813117342342634,3,3,0.2149632396093934,5
synthetic_472,55041,3.546230211301298e+20,20.549766925357556,3.856882044294131,5,5,0.011373036983637747,4
synthetic_473,80,3717485.583264275,6.570249292965098,2.7165842211593327,3,3,0.15744834794189502,1
synthetic_474,25818,1.7261458264109748e+27,27.23707748253236,4.138611633054452,4,4,0.0405563386331365,2
synthetic_475,729,2.43290269893355e+16,16.386124740183902,3.630467369545945,4,4,0.09935064066335861,1
synthetic_476,1878,606060.9420822558,5.782516296574402,2.5888713786250124,3,3,0.17378130794027627,10
synthetic_477,290,199867326850.88513,11.300741803982378,3.258900815181744,3,3,0.050215053095409266,2
synthetic_478,147,136173.92348151244,5.134093950657952,2.469935827229107,3,3,0.16663513674735955,4
synthetic_479,58,11572446.184958719,7.063425169871369,2.788962530645002,3,3,0.25560499410239557,9
synthetic_480,228,15040809261.513004,10.177271203832376,3.154189365803906,2,2,0.09988595628831465,6
synthetic_481,129,130425.5857365802,5.115362795799576,2.4662807699563407,2,3,0.1988505999096914,2
synthetic_482,51822,22230.326995744665,4.346945850976231,2.303505940534797,2,2,0.15974777253104477,12
synthetic_483,612,428241.83830640296,5.631689094667859,2.5624418592184046,3,3,0.15107884914141217,6
synthetic_484,2049,1.851485489346026e+17,17.267520312701073,3.68285974358274,3,3,0.10556558657811564,8
synthetic_485,38216,18142788879.058746,10.258704046874557,3.162158965791842,3,3,0.11603430490054964,1
synthetic_486,233,1058310203553.5201,12.024612983337772,3.3209880763840385,3,3,0.02124684888578298,1
synthetic_487,936,157064396495.34735,11.196077749915906,3.2495959613139838,3,3,0.04642270187293682,3
synthetic_488,40705,3.788571872132928e+20,20.578475530565164,3.858278097621771,4,4,0.01963096584661539,3
synthetic_489,4247,16451680868.673481,10.216210276431694,3.1580081468156704,3,3,0.09572588521067266,3
synthetic_490,717,1.2339233661870528e+16,16.091288188323187,3.612310464472188,4,4,0.052910876395207515,4
synthetic_491,1346,57157.027882765644,4.757069637759355,2.3936643015985934,2,3,0.2298122987593639,2
synthetic_492,14937,1.95194599512029e+19,19.290467797784718,3.7936435226639125,4,4,0.011386953673491686,3
synthetic_493,74,71771844.92580728,7.855954110100219,2.8953041749007045,3,3,0.0708410037381834,5
synthetic_494,20,17310318.974690236,7.23830507062938,2.813419517971771,2,2,0.13454089789312104,2
synthetic_495,44830,5713904.4471975,6.7569329734632735,2.744601530198463,3,3,0.08268209935352466,6
synthetic_496,126,147.1440206189793,2.1677426186956086,1.6077188034639451,1,1,0.34114120911390167,4
synthetic_497,56031,333114731.47194344,8.522593839102186,2.9767531809655354,3,3,0.1742218379752012,10
synthetic_498,23957,47157589.03009324,7.673551593333733,2.871812003430885,3,3,0.11817031448760001,4
synthetic_499,3916,910637250365521.8,14.959345411508423,3.5393686609217565,3,2,0.015821175661424037,2
