label,conductor,discriminant,log_disc,tau,rank,analytic_rank,h_min,torsion
synthetic_279,4695,233746.0763192988,5.368744329503147,2.5146264957935234,2,2,0.18833117103451116,1
synthetic_280,1733,379980805795638.44,14.579761659386351,3.51366682460201,3,3,0.03644266209603435,7
synthetic_281,1456,29479511.740822416,7.469520286174036,2.8448632236122364,3,3,0.11808348208486212,2
synthetic_282,948,34415029.655130506,7.536748148117676,2.85382325414932,3,3,0.10933675234370463,1
synthetic_283,91,139560.14071070848,5.144761398651205,2.4720114380749636,3,3,0.18308839200903002,4
synthetic_284,256,154561354.63859388,8.189100915421626,2.9368365587500533,3,3,0.10523855238393648,4
synthetic_285,199,703.4583510313931,2.847238389684497,1.8803819836824007,2,2,0.2869453290930836,7
synthetic_286,130,4115588213.873427,9.614431914829716,3.0972977393221783,3,3,0.08028398651580586,1
synthetic_287,164,7585934006071.314,12.880009060232876,3.3897088693581456,3,3,0.04712331381139921,4
synthetic_288,109,2536178500.6378675,9.404179816683637,3.0751866970406763,3,3,0.08378023767856196,2
synthetic_289,28724,281969286146.2922,11.450201804831302,3.2720397999689843,3,3,0.05465777389590992,9
synthetic_290,131,217381.7641930477,5.337223109011964,2.5087379459253487,3,3,0.18272641018156932,1
synthetic_291,70997,25071394780.604538,10.399178495452839,3.175759257453501,3,3,0.07605911227524259,1
synthetic_292,6527,10575.400333928626,4.024296816664127,2.226382636921594,2,2,0.22803730236809577,1
synthetic_293,158,364.9453829886084,2.5622278736578137,1.7749095884275943,2,2,0.32291566342766964,1
synthetic_294,20,1583089.133740236,6.199505367927264,2.6585019547498883,3,4,0.1475044027305201,3
synthetic_295,4318,1794486.7807383745,6.253940263408448,2.6672441524964534,3,3,0.14975162980206091,1
synthetic_296,29799,8.231790434036435e+24,24.91549430557118,4.049522316462271,4,4,0.01,1
synthetic_297,48,999865.3051596589,5.999941498834108,2.625782164234162,3,3,0.17011224465685504,1
synthetic_298,86,763619473132.038,11.882876994847292,3.309130901147165,3,3,0.04182760033999217,16
synthetic_299,119,142241533992.23544,11.153026427264853,3.245743334778292,3,3,0.0608840322805925,2
synthetic_300,633,153067426590.2888,11.184882780788394,3.248595560098333,3,3,0.04396566352991237,3
synthetic_301,1406,742.9434146136103,2.8709557375063444,1.8886774291681927,2,2,0.2911070445736686,2
synthetic_302,567,34569726.30404146,7.538695941153195,2.8540816602081827,3,3,0.1262286967218364,3
synthetic_303,33071,561.8294954700991,2.749604535477255,1.8454895413044667,2,2,0.2961410404146285,10
synthetic_304,45,41611077.39397392,7.619208960690812,2.8647049986248185,3,3,0.12357629490078881,4
synthetic_305,153,10335206983922.086,13.014319178696743,3.400082671815043,4,4,0.04535362634950916,5
synthetic_306,20813,1.0939886183793667e+22,22.039012803715192,3.926846637409517,4,4,0.01,4
synthetic_307,23,314055.44909843075,5.497006333141618,2.538236086234533,3,3,0.18271386032736261,5
synthetic_308,447,149877628911.9381,11.175736813867939,3.2477775177009143,3,3,0.06770370643313849,1
synthetic_309,29,1110.093755040427,3.0453596594868664,1.9476514542088275,2,2,0.2863520926459643,7
synthetic_310,92268,5.698184604892679e+21,21.75573651503114,3.9139099158248314,4,4,0.023270850533345242,2
synthetic_311,43705,52065877.51091135,7.716553192326346,2.8774002319058702,3,3,0.11233445373336191,2
synthetic_312,25548,7626.152537753923,3.8823054877514833,2.190461620291575,2,2,0.23869481440460888,1
synthetic_313,344,3978701307.387374,9.59974133662752,3.0957685992574477,3,3,0.08156987797904451,1
synthetic_314,302,4898928.688372939,6.690101117661773,2.7346614340215156,3,3,0.16937531609148518,4
synthetic_315,15,19169812.476940453,7.282617864540644,2.819522839594686,3,3,0.10245978757515435,1
synthetic_316,349,17730453638.213974,10.248719847279022,3.1611852500842113,3,3,0.0710814224430434,3
synthetic_317,26,45879533.62477579,7.661618994555825,2.8702557636593355,3,3,0.11592484735044754,1
synthetic_318,50413,1988448673798.6296,12.298514385377963,3.343510918655045,3,3,0.042780318520923705,1
synthetic_319,21974,82683660658.1867,10.917419695924014,3.2243920960614103,3,2,0.04933720175801338,16
synthetic_320,142,4072940.9342940343,6.609908112001988,2.722602197653653,2,2,0.1293838124238688,1
synthetic_321,1640,1722338261736122.0,15.236118449544254,3.5577012681544042,4,4,0.03914880510398823,1
synthetic_322,60,46311.03318201462,4.66568447005117,2.374266993339717,2,2,0.21172952581580506,1
synthetic_323,597,1943760257.0042422,9.288642698100091,3.0628248838581085,3,3,0.09311797784673408,4
synthetic_324,63,218.1785888356627,2.338812128439405,1.6836756083070117,2,2,0.30417478820819377,12
synthetic_325,43432,1.0296217343397164e+16,16.01267770153831,3.6074132100853147,4,4,0.025952770471241064,1
synthetic_326,32237,723604.7094959256,5.859501384751399,2.6020969572903114,3,3,0.16214185179013552,8
synthetic_327,2264,12876168.130331736,7.109786638842917,2.7955046800112795,3,3,0.1205346368032936,3
synthetic_328,931,6633726681486978.0,15.821757574031928,3.595418499648619,4,4,0.02687096186476629,6
synthetic_329,1968,554767.6631548951,5.74411113855359,2.582207625440678,3,3,0.1640265554899707,1
synthetic_330,34186,648211236282466.8,14.811716554948548,3.5294509719393767,4,4,0.031098820665306053,2
synthetic_331,5634,3.226803865585952e+16,16.508772568539193,3.637924355688194,4,4,0.013578582172716548,7
synthetic_332,130,473237654871.75525,11.675079293547604,3.291489040518406,3,3,0.05834740589452117,1
synthetic_333,8942,3.711575286338774e+18,18.56955827429457,3.7555560332695874,4,4,0.012143299837980032,6
synthetic_334,24192,14907.547234990714,4.173406194094471,2.262764980748233,2,2,0.224244115570009,2
synthetic_335,18,380.57451710614595,2.5804397049948906,1.7819922579528236,1,1,0.3068756730031459,3
synthetic_336,15068,1511.5852550527197,3.1794326468858394,1.99073521319358,2,2,0.2645590148733647,1
synthetic_337,133,3522154558680.663,12.546808409697515,3.3634987684992192,3,3,0.043081442781201844,2
synthetic_338,80,313054175646.6534,11.495619500959997,3.2759984950913905,3,3,0.06711211330983148,1
synthetic_339,35862,24199985380449.48,13.383815103617124,3.4280785941043233,4,4,0.050729460924443776,4
synthetic_340,92,25038037242.66509,10.398600281084326,3.1757036539801806,3,3,0.08168316463972736,1
synthetic_341,12629,10053481278046.148,13.002316473502574,3.399159977104921,3,3,0.03715904477234752,1
synthetic_342,9875,100.67223065711488,2.0029096916504576,1.5286334143702545,1,1,0.3406096887089426,5
synthetic_343,17,105.4760765079227,2.023153966564606,1.538690108577339,2,2,0.3304646564224985,1
synthetic_344,276,1859903399444.2244,12.26949038820835,3.341148169954897,3,3,0.040842988831814524,2
synthetic_345,43628,4.719311674920427e+26,26.673878660163098,4.117717204444901,4,4,0.01,2
synthetic_346,3395,121.7554650686491,2.0854884638980877,1.5690355483114407,2,2,0.3269397187412024,12
synthetic_347,11070,1.8851944493668838e+18,18.275356152383544,3.7395859391964192,4,4,0.012346450805773889,1
synthetic_348,275,602883307.2511721,8.780233259202777,3.0065354196494596,3,3,0.06978177971407643,2
synthetic_349,301,155766332532.2717,11.19247359470046,3.2492739971823075,3,3,0.05517905072358896,1
synthetic_350,4260,2.278188684625043e+19,19.357589690462117,3.7971170198860844,4,4,0.011558558134350467,1
synthetic_351,4041,223460133.25726157,8.349200053415393,2.956198177535236,3,3,0.11716705119452374,1
synthetic_352,36379,148783402078.46805,11.17255448505534,3.2474927237726856,3,3,0.0597937168393033,1
synthetic_353,328,176.5275827058268,2.246812574205529,1.6435450234036868,2,2,0.31494596690843096,2
synthetic_354,1329,147.23949403386996,2.168024316390251,1.6078487448096197,2,2,0.3294216650434558,4
synthetic_355,176,195584553514.34735,11.291334552965003,3.258068023063619,3,3,0.05747912749280786,1
synthetic_356,12040,59779.87358101174,4.7765549922836055,2.397752019001537,3,3,0.19252878513841457,2
synthetic_357,306,373881.19571873546,5.572733622947869,2.551918154908664,3,3,0.17213189539886894,1
synthetic_358,39286,2.469740259076114e+22,22.39265128120237,3.9427652824794697,4,4,0.01,1
synthetic_359,81,2136201.098299683,6.329642134017061,2.6792761448954656,3,3,0.1650372303695779,12
synthetic_360,59006,9.118257691871717e+28,28.95991186167341,4.199944969310336,4,4,0.01,2
synthetic_361,79,1721.4239735527506,3.2358878469096304,2.008335785904673,2,2,0.2743047644788163,1
synthetic_362,17558,163897532298.26892,11.214572414721733,3.251246486298186,3,3,0.06661856244664986,9
synthetic_363,145,512653352768.68335,11.709823802018489,3.2944605759483476,3,3,0.05438052493572396,1
synthetic_364,3339,35991.20837913532,4.556196428024977,2.3505206040441924,2,2,0.21443259696269304,3
synthetic_365,5229,22210466.687265944,7.3465576840583795,2.8282643064612065,3,3,0.1358400685114583,2
synthetic_366,14,7498.225897167037,3.874958520163326,2.1885674035219926,2,2,0.2414260540422794,12
synthetic_367,61,367305116702.16614,11.565026978277334,3.282018073680677,3,3,0.058974005323296594,3
synthetic_368,19,63948958.758675635,7.80583347752393,2.8889037811531537,3,4,0.105999372080404,4
synthetic_369,380,8138879652874033.0,15.910564626748965,3.6010157757642283,4,4,0.02043184775242115,2
synthetic_370,84,2473067891.251418,9.393236038880968,3.0740223051771105,3,3,0.09299849981699568,6
synthetic_371,322,3831788462176.8867,12.58340152539473,3.366411051496863,3,3,0.031471992419423035,1
synthetic_372,96,47564203942.58814,10.6772802325821,3.202150586478084,3,3,0.07059640353517782,2
synthetic_373,3481,399.2116253643048,2.6012031798048474,1.7900065446977307,2,2,0.2968082312363223,4
synthetic_374,93275,6.807545527373297e+17,17.832990554488077,3.7150825890534174,4,5,0.013589327219218711,9
synthetic_375,25,2590.357601800355,3.4133597230650894,2.0617295075280464,2,2,0.25783660799955704,12
synthetic_376,2120,2206506894493.3545,12.343705288790119,3.347178685168826,4,4,0.047852401337629025,2
synthetic_377,37703,3.310946978469727e+25,25.519952226012595,4.073493031701343,4,4,0.01,2
synthetic_378,65,4856.719004975027,3.686342977238942,2.1386673487937835,2,2,0.24226844955857207,1
synthetic_379,18,178231.39928305525,5.250984216727298,2.4924479741340297,3,3,0.17886462529882652,2
synthetic_380,5949,7435909958839191.0,15.871334122275757,3.598547041928804,3,3,0.02698456742716178,1
synthetic_381,32,100.02026064322042,2.0000879819429516,1.5272236158118024,2,2,0.3150565999043699,16
synthetic_382,80,55420.44639088302,4.743670019539257,2.3908435470914466,2,2,0.18972882784013176,7
synthetic_383,490,2963771.1311467276,6.4718446634376,2.7014936233931186,3,3,0.15022383981610674,2
synthetic_384,40528,7.282843391651624e+27,27.862300971100392,4.161307000680967,4,4,0.016606630291615104,4
synthetic_385,20,1519041.466108709,6.181569629199457,2.655604669776103,3,3,0.14700622095927418,12
synthetic_386,14,44802.36016129405,4.651300892971975,2.371179387650606,3,3,0.19483431674766194,1
synthetic_387,1136,109083600.22039333,8.037759463061747,2.918182815853547,3,3,0.11689939656322391,10
synthetic_388,6003,1.6067702578900854e+20,20.205953784128987,3.840009748015851,4,4,0.010851605482565172,2
synthetic_389,82054,5.906884343326378e+21,21.77135846746403,3.914627719441633,4,3,0.024413066076137982,2
synthetic_390,851,109184457.34337401,8.038160819958193,2.918232748534161,3,3,0.10993434560198097,4
synthetic_391,23610,1255830839604457.5,15.098931143880465,3.5486564013899664,4,4,0.027687661169951687,3
synthetic_392,522,518681029.3357935,8.71490036404246,2.999066691457221,3,3,0.09088400539562082,4
synthetic_393,3163,1.6321089219662346e+17,17.212749138872738,3.679682783497047,4,4,0.018417301350241687,10
synthetic_394,25276,8.679818765428549e+17,17.9385106572046,3.7209822804393666,4,4,0.012218218273165602,2
synthetic_395,58,7204103784.817799,9.8575799607895,3.1222731436549527,3,3,0.07356891456549675,1
synthetic_396,265,801588.3480140853,5.9039513956115375,2.60965430006162,3,3,0.163172438786564,2
synthetic_397,84761,4.360238720010498e+22,22.63951026723766,3.953729067043221,4,4,0.01,4
synthetic_398,91505,6.440441524159627e+27,27.80891564141777,4.159389121055021,4,4,0.01,3
synthetic_399,82381,17379303.65627036,7.240032371405066,2.81365812282413,3,3,0.128378071769397,1
synthetic_400,2641,5501694760884107.0,15.740496491662352,3.5902692310473796,4,4,0.04550154369238766,1
synthetic_401,2406,2.0835450210845652e+18,18.31880288909728,3.741960457877307,4,4,0.012266181771739007,1
synthetic_402,1634,229375379708057.62,14.360546800527947,3.498517086174278,4,4,0.01546184210560999,3
synthetic_403,1267,107.7779313067689,2.032529843477142,1.5433136907175735,2,2,0.32875075891405064,10
synthetic_404,10,69391.5941855731,4.841306864980476,2.41121714295515,2,2,0.1960660149863058,2
synthetic_405,55599,8.950869149657322e+26,26.951865208340838,4.128084950165052,4,4,0.01,5
synthetic_406,72,5229097.272072459,6.718426720684387,2.73888645342712,3,3,0.14946727781637648,1
synthetic_407,16933,4.917329841559102e+21,21.691729340599405,3.9109634967655325,3,4,0.013610687299199509,4
synthetic_408,3554,2605382895019013.5,15.415871557568028,3.5694300445640263,4,4,0.03163997651797,1
synthetic_409,72,14132.110702460172,4.150207030778041,2.257190665180719,2,2,0.2183283149138915,4
synthetic_410,4914,2.3667412240322914e+20,20.374150775411717,3.8482994237718637,4,4,0.01455123139636056,10
synthetic_411,1503,1424583270253.6248,12.153687839854685,3.331665094893808,3,3,0.057419940437084926,1
synthetic_412,305,10829623226.440172,10.034613347343292,3.1400728963447038,3,3,0.0757528321652166,8
synthetic_413,4632,221618541621.64722,11.345606092640788,3.26286298582013,3,3,0.06361871278167011,2
synthetic_414,589,9304340025628714.0,15.96868557323328,3.6046620980908886,4,4,0.013613215746459746,3
synthetic_415,16,6720210.246396594,6.827382860467744,2.754973862449688,3,3,0.13114162180692507,4
synthetic_416,109,3399.2408833799245,3.5313819414632914,2.095721724416761,2,2,0.25731540674300946,4
synthetic_417,27,8136.5800894461945,3.9104419036148776,2.1976828316864183,2,2,0.21950454185750673,2
synthetic_418,260,2381193154602.4746,12.376794625382049,3.349855763421185,3,4,0.043963024444142115,4
synthetic_419,311,78921.05048621014,4.897192857336972,2.422694599944743,3,3,0.19250851187951049,7
synthetic_420,248,723592934655.8744,11.859494317647496,3.307161200273407,3,3,0.059395602057567186,2
synthetic_421,11,5799.595847125654,3.763397730204531,2.159354646252551,2,2,0.23647000691859815,2
synthetic_422,522,576780346713833.6,14.761010453758619,3.5260217210038127,4,4,0.031046989621764977,3
synthetic_423,240,74009879081.25964,10.869289694651439,3.2199737987677164,3,3,0.08045413692494753,1
synthetic_424,175,42692.40461478404,4.630350616774462,2.366665037644052,2,2,0.19338225447330495,3
synthetic_425,88102,5.380552238653069e+22,22.730826852226144,3.9577544595834704,4,4,0.014289430161062253,6
synthetic_426,65,4619958.96113486,6.664638117757027,2.7308481014941277,3,4,0.1397484196475417,4
synthetic_427,29,833.9872771359749,2.9211594253238458,1.906013046186379,2,2,0.2919679384325918,8
synthetic_428,65,535328.9491168428,5.728620729469277,2.5795072366099023,3,3,0.15891553860059002,4
synthetic_429,5682,158.4566034556834,2.1999103425140585,1.6224490513790828,2,2,0.34541276932111137,7
synthetic_430,23621,11943633169.535559,10.077136456229612,3.1443015858090693,3,3,0.08661326658145467,8
synthetic_431,33903,7963.914837069115,3.9011266072081217,2.1952978303107074,2,3,0.23195147654388784,1
synthetic_432,14,756.2833349910678,2.8786845306471194,1.8913658748571258,2,2,0.2924292683907805,16
synthetic_433,633,4.733717643384944e+16,16.67520234958441,3.6479551718836265,4,4,0.014674031681320825,5
synthetic_434,2714,1320437008.7894163,9.120717688096764,3.044580940108255,3,3,0.08557897867422358,10
synthetic_435,328,38787890691635.28,13.58869616305221,3.443270727899791,4,4,0.02297306431086856,1
synthetic_436,15,16729.56004315226,4.22348451996158,2.274692948210974,2,2,0.24983869636574257,4
synthetic_437,10814,2514270.2586474037,6.400411958127538,2.6903948019994495,3,3,0.16148487082374866,2
synthetic_438,365,189338.76941195232,5.277239550137779,2.4974355937781265,2,2,0.2015333016523839,8
synthetic_439,1467,23739300.86576789,7.375467924618147,2.8321917928669884,3,3,0.11488027260313263,3
synthetic_440,55,2785859255.855724,9.444959171689803,3.0795136234488143,3,3,0.08819360991970715,3
synthetic_441,2181,4768968751.913792,9.678424476781556,3.1039315726264247,3,3,0.07745377949923621,3
synthetic_442,1358,592958558323072.5,14.77302434172762,3.526835283303366,4,4,0.015305906447523086,1
synthetic_443,4157,1929.9672315562434,3.2855499352900965,2.0235664911764473,2,2,0.2714631654670192,16
synthetic_444,14022,3.315128762909e+19,19.52050040149941,3.805497661227039,4,4,0.011382133922057322,2
synthetic_445,35797,2.30795780680432e+18,18.363227864951824,3.744382624625496,4,4,0.019452057136130598,1
synthetic_446,1139,2172259843.0921764,9.336911773804207,3.068007997610554,3,3,0.08609999029043236,7
synthetic_447,6719,1.2656692638448728e+20,20.102320233601862,3.834867688158491,4,4,0.02098126293805698,2
synthetic_448,1925,32200717.922610223,7.507865554501803,2.8499836568462236,3,3,0.12938364327784133,1
synthetic_449,177,151.49703629867793,2.1804041369193805,1.613542688775453,2,2,0.3338974741038719,1
synthetic_450,1113,2.2285900486436024e+16,16.348030186925186,3.6281398574692743,3,3,0.013542185488480062,4
synthetic_451,8550,109102.58461053729,5.037835039028291,2.4510088792973788,3,3,0.2089128573898518,2
synthetic_452,306,21172918611.208637,10.325780728089134,3.168676196547655,3,3,0.055364789354251695,8
synthetic_453,699,10894573741.25406,10.037210242802312,3.140331656637394,3,3,0.06931845229516109,10
synthetic_454,3361,58751551428653.3,13.769019339335383,3.456453538265482,4,4,0.03915802238187112,2
synthetic_455,65,4129287.6967404047,6.61587514219999,2.72350453069332,3,3,0.13982171268337176,4
synthetic_456,12,5391.9342410119025,3.7317445869879804,2.150908287249002,2,3,0.23970647806052836,2
synthetic_457,405,2608994365.148944,9.416473141121163,3.07649306257575,3,3,0.08004030796105328,3
synthetic_458,262,233.7035514877566,2.3686653122202785,1.6963590823604537,2,2,0.3158911702718762,8
synthetic_459,34014,24440460.60800791,7.388109386416309,2.8339043134331536,3,3,0.11309869811949147,7
synthetic_460,97488,1.6721602443531067e+26,26.22327789385875,4.1006799307910935,4,4,0.01,7
synthetic_461,17,218.09787218713416,2.33865142852279,1.6836068958885304,2,2,0.3117485509881782,1
synthetic_462,82,33896.15010104365,4.530150374167073,2.34478757937232,2,2,0.20500379264838958,2
synthetic_463,157,2397.935424718401,3.379837483572639,2.051860071803674,2,2,0.24844563333929495,1
synthetic_464,69,2617.967927300032,3.4179643217097953,2.063077591533977,2,2,0.2556989479922312,1
synthetic_465,867,38227287095.5635,10.582373478211736,3.1932221828333898,3,3,0.06864154844442973,3
synthetic_466,37,12454.359838424425,4.095321409449014,2.2438776477388833,2,2,0.22762661097281828,2
synthetic_467,19477,367817549472.3563,11.565632446645338,3.2820704257003075,4,4,0.05113353679990002,4
synthetic_468,12829,2169644736.709786,9.336388627158343,3.0679519660965986,3,2,0.08472436277547454,12
synthetic_469,11,10515.894625914492,4.0218462256263035,2.2257735025572867,2,2,0.25067280673355535,4
synthetic_470,29,810.3922919079446,2.9086953015553756,1.9017370759114813,2,2,0.3030418793721301,9
synthetic_471,36268,1820591458834322.8,15.260212500940584,3.559281396363836,4,4,0.0440224772293893,2
synthetic_472,76022,7.521809361821614e+22,22.87632232215231,3.964134861171701,4,4,0.01,1
synthetic_473,26124,899584574007.1517,11.954041999585947,3.3151019090775042,3,3,0.058729970096900085,3
synthetic_474,305,255262.00686746882,5.406986179333467,2.5217242995752884,3,3,0.1683991102993717,2
synthetic_475,89967,581555185.7966328,8.764590932735612,3.004752291994185,3,3,0.11569417761605243,6
synthetic_476,3118,1060.5753097868123,3.0255415125165084,1.941122533112104,2,2,0.27371654354565866,3
synthetic_477,62,9502.098232557182,3.977819515836608,2.2147662540714275,2,2,0.23488537610431745,3
synthetic_478,10,155895.07457049127,5.192832394081414,2.4813117342342634,3,3,0.19067342146205715,5
synthetic_479,55041,3.546230211301298e+20,20.549766925357556,3.856882044294131,4,4,0.010969966273498461,4
synthetic_480,80,3717485.583264275,6.570249292965098,2.7165842211593327,3,3,0.14487039124781653,1
synthetic_481,25818,1.7261458264109748e+27,27.23707748253236,4.138611633054452,4,4,0.010260599874040927,2
synthetic_482,729,2.43290269893355e+16,16.386124740183902,3.630467369545945,4,4,0.03711061778979044,1
synthetic_483,1878,606060.9420822558,5.782516296574402,2.5888713786250124,3,3,0.16663768724456415,10
synthetic_484,290,199867326850.88513,11.300741803982378,3.258900815181744,3,3,0.055786733566474435,2
synthetic_485,147,136173.92348151244,5.134093950657952,2.469935827229107,2,2,0.18268170497180666,4
synthetic_486,58,11572446.184958719,7.063425169871369,2.788962530645002,3,3,0.15426434748853451,9
synthetic_487,228,15040809261.513004,10.177271203832376,3.154189365803906,3,3,0.0767256482823441,6
synthetic_488,129,130425.5857365802,5.115362795799576,2.4662807699563407,2,3,0.18966257002297718,2
synthetic_489,51822,22230.326995744665,4.346945850976231,2.303505940534797,2,2,0.20565542812367146,12
synthetic_490,612,428241.83830640296,5.631689094667859,2.5624418592184046,3,3,0.16596974851283613,6
synthetic_491,2049,1.851485489346026e+17,17.267520312701073,3.68285974358274,4,4,0.03567105866149331,8
synthetic_492,38216,18142788879.058746,10.258704046874557,3.162158965791842,3,3,0.07907548655717349,1
synthetic_493,233,1058310203553.5201,12.024612983337772,3.3209880763840385,3,3,0.0440609035423302,1
synthetic_494,936,157064396495.34735,11.196077749915906,3.2495959613139838,3,3,0.055956228765479656,3
synthetic_495,40705,3.788571872132928e+20,20.578475530565164,3.858278097621771,4,4,0.01163854849786685,3
synthetic_496,4247,16451680868.673481,10.216210276431694,3.1580081468156704,3,3,0.07547120610962248,3
synthetic_497,717,1.2339233661870528e+16,16.091288188323187,3.612310464472188,4,4,0.02882614357950818,4
synthetic_498,1346,57157.027882765644,4.757069637759355,2.3936643015985934,2,3,0.20652251965681348,2
synthetic_499,14937,1.95194599512029e+19,19.290467797784718,3.7936435226639125,4,4,0.011321832852470945,3
